layer,st_area_sh,st_perimet,geometry
Flood Zone 2,6212.49999994,989.999999989,"POLYGON ((-2.602547 51.41954, -2.602583 51.41954, -2.602582 51.41947, -2.602618 51.41947, -2.602617 51.41941, -2.602653 51.41941, -2.602651 51.41925, -2.602687 51.41925, -2.602685 51.41911, -2.602721 51.41911, -2.60272 51.41905, -2.60272 51.41902, -2.602756 51.41902, -2.602755 51.41896, -2.602791 51.41896, -2.60279 51.41891, -2.60279 51.41889, -2.602826 51.41889, -2.602825 51.41884, -2.602825 51.41882, -2.602861 51.41882, -2.602861 51.4188, -2.60286 51.41873, -2.602859 51.41869, -2.602859 51.41866, -2.602823 51.41866, -2.602822 51.41862, -2.602858 51.41862, -2.602858 51.4186, -2.602822 51.4186, -2.602822 51.41855, -2.602857 51.41855, -2.602857 51.41848, -2.602821 51.41848, -2.60282 51.41846, -2.602856 51.41846, -2.602856 51.41842, -2.602892 51.41842, -2.602891 51.41839, -2.602927 51.41839, -2.602927 51.41835, -2.602963 51.41835, -2.602962 51.4183, -2.602998 51.4183, -2.602998 51.41828, -2.603034 51.41828, -2.603033 51.41826, -2.603069 51.41826, -2.603069 51.41824, -2.603105 51.41824, -2.603105 51.41821, -2.603141 51.41821, -2.60314 51.41819, -2.603248 51.41819, -2.603248 51.41817, -2.603284 51.41817, -2.603284 51.41814, -2.603319 51.41814, -2.603319 51.41812, -2.603355 51.41812, -2.603355 51.4181, -2.603391 51.4181, -2.60339 51.41805, -2.603426 51.41805, -2.603426 51.41801, -2.603462 51.41801, -2.603461 51.41799, -2.603497 51.41799, -2.603497 51.41796, -2.603533 51.41796, -2.603532 51.41792, -2.603568 51.41792, -2.603568 51.4179, -2.603604 51.4179, -2.603604 51.41787, -2.603639 51.41787, -2.603639 51.41785, -2.603675 51.41785, -2.603675 51.41783, -2.603711 51.41783, -2.60371 51.41781, -2.603746 51.41781, -2.603746 51.41778, -2.603782 51.41778, -2.603782 51.41776, -2.603818 51.41776, -2.603817 51.41771, -2.603853 51.41771, -2.603853 51.41769, -2.603889 51.41769, -2.603888 51.41765, -2.603924 51.41765, -2.603924 51.41762, -2.60396 51.41762, -2.603959 51.41758, -2.604031 51.41758, -2.604031 51.41756, -2.604067 51.41756, -2.604066 51.41747, -2.604101 51.41747, -2.6041 51.41735, -2.604099 51.41731, -2.604135 51.41731, -2.604135 51.41729, -2.604099 51.41729, -2.604096 51.41706, -2.604168 51.41706, -2.604168 51.41704, -2.604204 51.41704, -2.60424 51.41704, -2.604239 51.41699, -2.604203 51.41699, -2.604202 51.41695, -2.604167 51.41695, -2.604166 51.41693, -2.60413 51.41693, -2.60413 51.4169, -2.604166 51.4169, -2.604165 51.41686, -2.604201 51.41686, -2.604201 51.41684, -2.604237 51.41684, -2.604237 51.41681, -2.604273 51.41681, -2.604272 51.41679, -2.604272 51.41679, -2.604273 51.41679, -2.604273 51.41679, -2.604308 51.41679, -2.604308 51.41677, -2.604308 51.41677, -2.604308 51.41675, -2.604344 51.41675, -2.604343 51.41672, -2.604379 51.41672, -2.604379 51.41672, -2.604379 51.41672, -2.604379 51.41672, -2.604379 51.41672, -2.604379 51.4167, -2.604414 51.4167, -2.604415 51.4167, -2.604433 51.4167, -2.604451 51.4167, -2.604451 51.41675, -2.604487 51.41674, -2.604488 51.41679, -2.604524 51.41679, -2.604525 51.41683, -2.60456 51.41683, -2.604561 51.41686, -2.604597 51.41686, -2.604597 51.4169, -2.604633 51.4169, -2.604634 51.41695, -2.604634 51.41697, -2.60449 51.41697, -2.604491 51.41699, -2.604419 51.41699, -2.604383 51.41699, -2.604386 51.41722, -2.604314 51.41722, -2.604314 51.41724, -2.604278 51.41724, -2.60428 51.41738, -2.604281 51.41744, -2.604281 51.41747, -2.604245 51.41747, -2.604246 51.41756, -2.60421 51.41756, -2.604211 51.41762, -2.604175 51.41762, -2.604176 51.41765, -2.60414 51.41765, -2.60414 51.41769, -2.604104 51.41769, -2.604105 51.41774, -2.604069 51.41774, -2.604069 51.41776, -2.604033 51.41776, -2.604034 51.4178, -2.603998 51.4178, -2.603999 51.41785, -2.603927 51.41785, -2.603927 51.41787, -2.603891 51.41787, -2.603891 51.41789, -2.603855 51.41789, -2.603856 51.41792, -2.60382 51.41792, -2.60382 51.41794, -2.603784 51.41794, -2.603784 51.41796, -2.603748 51.41796, -2.603749 51.41801, -2.603713 51.41801, -2.603714 51.41805, -2.60375 51.41805, -2.603751 51.41812, -2.603715 51.41812, -2.603715 51.41814, -2.603679 51.41814, -2.60368 51.41819, -2.603716 51.41819, -2.603716 51.41821, -2.603752 51.41821, -2.603752 51.41823, -2.603716 51.41823, -2.603716 51.41825, -2.60368 51.41826, -2.603681 51.4183, -2.603645 51.4183, -2.603645 51.41832, -2.603609 51.41832, -2.60361 51.41835, -2.603574 51.41835, -2.603574 51.41837, -2.603538 51.41837, -2.603539 51.41841, -2.603467 51.41841, -2.603467 51.41844, -2.603431 51.41844, -2.603431 51.41846, -2.603396 51.41846, -2.603396 51.4185, -2.60336 51.4185, -2.603361 51.41855, -2.603325 51.41855, -2.603326 51.41862, -2.60329 51.41862, -2.603291 51.41868, -2.603255 51.41868, -2.603255 51.41871, -2.603219 51.41871, -2.603219 51.41868, -2.603111 51.41869, -2.603111 51.41871, -2.603075 51.41871, -2.603076 51.41873, -2.60304 51.41873, -2.60304 51.41878, -2.603041 51.41882, -2.603005 51.41882, -2.603005 51.41887, -2.603006 51.41889, -2.60297 51.41889, -2.602971 51.41896, -2.602935 51.41896, -2.602935 51.41898, -2.602899 51.41898, -2.6029 51.41902, -2.602864 51.41902, -2.602865 51.41909, -2.602829 51.41909, -2.602829 51.41914, -2.602793 51.41914, -2.602795 51.41927, -2.602759 51.41927, -2.602761 51.41943, -2.602725 51.41943, -2.602726 51.4195, -2.60269 51.4195, -2.602691 51.41956, -2.602655 51.41956, -2.602655 51.41959, -2.602583 51.41959, -2.602583 51.41956, -2.602547 51.41956, -2.602547 51.41954))"
Flood Zone 2,5512.4999998,1509.99999999,"POLYGON ((-2.603626 51.42232, -2.60359 51.42232, -2.60359 51.42228, -2.603554 51.42228, -2.603553 51.42223, -2.603517 51.42223, -2.603517 51.42219, -2.603481 51.42219, -2.60348 51.42212, -2.603444 51.42212, -2.603443 51.42208, -2.603515 51.42208, -2.603514 51.42197, -2.603478 51.42197, -2.603475 51.42179, -2.603439 51.42179, -2.603439 51.42174, -2.603438 51.42172, -2.603367 51.42172, -2.603366 51.42167, -2.60333 51.42167, -2.603329 51.42161, -2.603293 51.42161, -2.603293 51.42156, -2.603257 51.42156, -2.603256 51.42149, -2.60322 51.42149, -2.603219 51.42145, -2.603183 51.42145, -2.603183 51.4214, -2.603147 51.4214, -2.603146 51.42136, -2.60311 51.42136, -2.60311 51.42132, -2.603074 51.42132, -2.603073 51.42127, -2.603037 51.42127, -2.603036 51.42123, -2.603001 51.42123, -2.603 51.4212, -2.602964 51.4212, -2.602964 51.42116, -2.602928 51.42116, -2.602927 51.42111, -2.602855 51.42111, -2.602855 51.42109, -2.602819 51.42109, -2.602819 51.42107, -2.602783 51.42107, -2.602782 51.42102, -2.602746 51.42102, -2.602746 51.421, -2.60271 51.421, -2.602709 51.42096, -2.602673 51.42096, -2.602673 51.42094, -2.602637 51.42094, -2.602637 51.42091, -2.602565 51.42091, -2.602564 51.42087, -2.602528 51.42087, -2.602528 51.42082, -2.602492 51.42082, -2.602491 51.42078, -2.602455 51.42078, -2.602455 51.42073, -2.602419 51.42073, -2.602418 51.42069, -2.602382 51.42069, -2.60231 51.42069, -2.602274 51.42069, -2.602274 51.42067, -2.602273 51.42058, -2.602237 51.42058, -2.602237 51.42056, -2.602235 51.42047, -2.6022 51.42047, -2.602199 51.42044, -2.602199 51.42042, -2.602163 51.42042, -2.602091 51.42042, -2.602091 51.4204, -2.602127 51.4204, -2.602126 51.42035, -2.602162 51.42035, -2.602161 51.42029, -2.602197 51.42029, -2.602197 51.42024, -2.602233 51.42024, -2.602232 51.4202, -2.602232 51.42017, -2.602268 51.42017, -2.602304 51.42017, -2.602304 51.4202, -2.60234 51.4202, -2.60234 51.42022, -2.602376 51.42022, -2.602376 51.42024, -2.602412 51.42024, -2.602413 51.42026, -2.602413 51.42031, -2.602377 51.42031, -2.602378 51.42035, -2.602342 51.42035, -2.602342 51.4204, -2.602307 51.4204, -2.602307 51.42044, -2.602343 51.42044, -2.602415 51.42044, -2.602415 51.42046, -2.602416 51.42049, -2.602452 51.42049, -2.602452 51.42053, -2.602454 51.42064, -2.60249 51.42064, -2.602561 51.42064, -2.602562 51.42069, -2.602598 51.42069, -2.602599 51.42073, -2.602635 51.42073, -2.602635 51.42078, -2.602671 51.42078, -2.602671 51.4208, -2.602672 51.42082, -2.602708 51.42082, -2.602708 51.42085, -2.602708 51.42087, -2.602744 51.42087, -2.60278 51.42087, -2.60278 51.42089, -2.602816 51.42089, -2.602817 51.42091, -2.602853 51.42091, -2.602853 51.42093, -2.602853 51.42096, -2.602889 51.42096, -2.602889 51.42098, -2.602925 51.42098, -2.602926 51.421, -2.602926 51.42102, -2.602962 51.42102, -2.602963 51.42107, -2.602998 51.42107, -2.603034 51.42107, -2.603035 51.42111, -2.603071 51.42111, -2.603072 51.42116, -2.603107 51.42116, -2.603108 51.42118, -2.603108 51.4212, -2.603144 51.4212, -2.603144 51.42123, -2.603145 51.42125, -2.603181 51.42125, -2.603181 51.42127, -2.603181 51.42129, -2.603217 51.42129, -2.603217 51.42131, -2.603218 51.42134, -2.603254 51.42134, -2.603254 51.42136, -2.603254 51.42138, -2.60329 51.42138, -2.603291 51.42145, -2.603327 51.42145, -2.603328 51.42149, -2.603364 51.42149, -2.603364 51.42154, -2.6034 51.42154, -2.603401 51.42158, -2.603437 51.42158, -2.603437 51.42163, -2.603473 51.42163, -2.603474 51.42167, -2.60351 51.42167, -2.603511 51.42174, -2.603547 51.42174, -2.603547 51.42179, -2.603583 51.42178, -2.603584 51.42185, -2.60362 51.42185, -2.603625 51.42223, -2.603661 51.42223, -2.603661 51.42221, -2.603733 51.42221, -2.603733 51.42223, -2.603769 51.42223, -2.603769 51.42228, -2.603805 51.42228, -2.603807 51.42239, -2.603843 51.42239, -2.603843 51.42244, -2.603845 51.42253, -2.603881 51.42253, -2.603882 51.42262, -2.603954 51.42261, -2.603958 51.42293, -2.60403 51.42293, -2.604032 51.42311, -2.604104 51.42311, -2.604104 51.42313, -2.60414 51.42313, -2.604143 51.42336, -2.604179 51.42336, -2.604182 51.42356, -2.604218 51.42356, -2.60422 51.42376, -2.604256 51.42376, -2.604258 51.42389, -2.604222 51.42389, -2.604223 51.42392, -2.604258 51.42392, -2.604262 51.42416, -2.604298 51.42416, -2.604298 51.42421, -2.604226 51.42421, -2.604228 51.4243, -2.604192 51.4243, -2.604193 51.42439, -2.604157 51.42439, -2.604158 51.42446, -2.604158 51.42448, -2.604122 51.42448, -2.604123 51.42452, -2.604087 51.42452, -2.604087 51.42455, -2.604051 51.42455, -2.604053 51.4247, -2.604017 51.4247, -2.604019 51.42484, -2.604055 51.42484, -2.604058 51.42506, -2.604094 51.42506, -2.604095 51.42518, -2.604059 51.42518, -2.604059 51.42515, -2.604023 51.42515, -2.604023 51.42518, -2.603951 51.42518, -2.60395 51.42506, -2.60395 51.42504, -2.603914 51.42504, -2.603911 51.42486, -2.603875 51.42486, -2.603875 51.4248, -2.60391 51.4248, -2.603908 51.42464, -2.603944 51.42464, -2.603943 51.4245, -2.603979 51.4245, -2.603978 51.42446, -2.604014 51.42446, -2.604013 51.42437, -2.604049 51.42437, -2.604047 51.42428, -2.604083 51.42428, -2.604082 51.42419, -2.604046 51.42419, -2.604046 51.42414, -2.604082 51.42414, -2.60408 51.42405, -2.604116 51.42405, -2.604115 51.42394, -2.604151 51.42394, -2.604146 51.4236, -2.604039 51.4236, -2.604037 51.42345, -2.604001 51.42345, -2.603997 51.42318, -2.603961 51.42318, -2.603959 51.423, -2.603923 51.423, -2.603921 51.42288, -2.603885 51.42288, -2.603884 51.42279, -2.603848 51.4228, -2.603847 51.42268, -2.603811 51.42268, -2.60381 51.42259, -2.603774 51.42259, -2.603772 51.42248, -2.603736 51.42248, -2.603736 51.42244, -2.603735 51.42237, -2.603699 51.42237, -2.603698 51.42235, -2.603627 51.42235, -2.603626 51.42232))"
Flood Zone 2,50.0000000163,40.0000000056,"POLYGON ((-2.605645 51.42542, -2.605644 51.42539, -2.60568 51.42539, -2.60568 51.42537, -2.605716 51.42537, -2.605716 51.42539, -2.605752 51.42539, -2.605752 51.42542, -2.605717 51.42542, -2.605717 51.42544, -2.605681 51.42544, -2.605681 51.42546, -2.605645 51.42546, -2.605645 51.42544, -2.605609 51.42544, -2.605609 51.42542, -2.605645 51.42542))"
Flood Zone 2,13268.7495004,2035.00000074,"POLYGON ((-2.60914 51.42331, -2.609176 51.42331, -2.609176 51.42326, -2.609212 51.42326, -2.609211 51.42319, -2.609247 51.42319, -2.609246 51.42315, -2.609282 51.42315, -2.609282 51.42313, -2.609318 51.42313, -2.609317 51.4231, -2.609353 51.4231, -2.609353 51.42306, -2.609389 51.42306, -2.609388 51.42304, -2.609424 51.42304, -2.609424 51.42299, -2.60946 51.42299, -2.609459 51.42295, -2.609495 51.42295, -2.609495 51.4229, -2.60953 51.4229, -2.60953 51.42288, -2.609566 51.42288, -2.609566 51.42283, -2.609601 51.42283, -2.609601 51.42279, -2.609709 51.42279, -2.609708 51.42274, -2.609744 51.42274, -2.609743 51.4227, -2.609779 51.4227, -2.609779 51.42267, -2.609815 51.42267, -2.609814 51.42263, -2.609886 51.42263, -2.609886 51.42258, -2.609922 51.42258, -2.609921 51.42254, -2.609957 51.42254, -2.609957 51.42249, -2.609992 51.42249, -2.609992 51.42245, -2.610028 51.42245, -2.610028 51.42243, -2.610063 51.42243, -2.610063 51.4224, -2.610099 51.4224, -2.610099 51.42238, -2.610135 51.42238, -2.610134 51.42236, -2.61017 51.42236, -2.610206 51.42236, -2.610206 51.42234, -2.610242 51.42233, -2.610242 51.42231, -2.610278 51.42231, -2.610277 51.42224, -2.610313 51.42224, -2.610312 51.42218, -2.610348 51.42218, -2.610347 51.42215, -2.610383 51.42215, -2.610383 51.42213, -2.610419 51.42213, -2.610419 51.42211, -2.610455 51.42211, -2.610454 51.42209, -2.610526 51.42209, -2.610562 51.42209, -2.610562 51.42206, -2.610706 51.42206, -2.610706 51.42204, -2.610921 51.42204, -2.610993 51.42204, -2.610993 51.42202, -2.611101 51.42202, -2.6111 51.42199, -2.611172 51.42199, -2.611172 51.42197, -2.611208 51.42197, -2.611244 51.42197, -2.611244 51.42195, -2.611316 51.42195, -2.611315 51.42192, -2.611423 51.42192, -2.611423 51.4219, -2.611459 51.4219, -2.611531 51.4219, -2.61153 51.42188, -2.611638 51.42188, -2.611638 51.42186, -2.61171 51.42186, -2.611746 51.42185, -2.611782 51.42185, -2.611781 51.42183, -2.611817 51.42183, -2.611818 51.42185, -2.611818 51.42188, -2.611854 51.42188, -2.611854 51.42185, -2.61189 51.42185, -2.611961 51.42185, -2.611961 51.42183, -2.611997 51.42183, -2.612033 51.42183, -2.612033 51.42181, -2.612105 51.42181, -2.612141 51.42181, -2.61214 51.42179, -2.612176 51.42179, -2.612177 51.42181, -2.612284 51.42181, -2.612284 51.42178, -2.612392 51.42178, -2.612392 51.42176, -2.6125 51.42176, -2.612499 51.42174, -2.612535 51.42174, -2.612535 51.42172, -2.612571 51.42172, -2.612571 51.42169, -2.612606 51.42169, -2.612606 51.42165, -2.612642 51.42165, -2.612642 51.42163, -2.612677 51.42163, -2.612677 51.42158, -2.612713 51.42158, -2.612713 51.42156, -2.612748 51.42156, -2.612748 51.42153, -2.612784 51.42153, -2.612784 51.42151, -2.61282 51.42151, -2.612819 51.42149, -2.612855 51.42149, -2.612855 51.42147, -2.612927 51.42147, -2.612927 51.42144, -2.612963 51.42144, -2.612962 51.42142, -2.612998 51.42142, -2.612998 51.4214, -2.613034 51.4214, -2.613034 51.42138, -2.613106 51.42138, -2.613105 51.42135, -2.613141 51.42135, -2.613141 51.42133, -2.613177 51.42133, -2.613177 51.42131, -2.613248 51.42131, -2.613248 51.42129, -2.613284 51.42128, -2.613356 51.42128, -2.613356 51.42126, -2.613428 51.42126, -2.613427 51.42124, -2.613463 51.42124, -2.613535 51.42124, -2.613535 51.42122, -2.613607 51.42122, -2.613606 51.42119, -2.613678 51.42119, -2.613678 51.42117, -2.613642 51.42117, -2.613642 51.42115, -2.613606 51.42115, -2.613606 51.42113, -2.613677 51.42113, -2.613677 51.4211, -2.613713 51.4211, -2.613713 51.42108, -2.613785 51.42108, -2.613784 51.42106, -2.61382 51.42106, -2.61382 51.42103, -2.613892 51.42103, -2.613892 51.42106, -2.614 51.42106, -2.614 51.42108, -2.614036 51.42108, -2.614072 51.42108, -2.614073 51.4211, -2.614181 51.4211, -2.61418 51.42108, -2.614216 51.42108, -2.614216 51.42106, -2.614144 51.42106, -2.614143 51.42101, -2.614179 51.42101, -2.614179 51.42097, -2.614215 51.42097, -2.614214 51.42092, -2.61425 51.42092, -2.614249 51.42088, -2.614285 51.42088, -2.614285 51.42085, -2.614285 51.42083, -2.614321 51.42083, -2.61432 51.42081, -2.614356 51.42081, -2.614357 51.42083, -2.614393 51.42083, -2.614429 51.42083, -2.614429 51.42085, -2.614501 51.42085, -2.6145 51.42083, -2.614536 51.42083, -2.614536 51.42081, -2.614572 51.42081, -2.614572 51.42078, -2.614608 51.42078, -2.614607 51.42072, -2.614643 51.42072, -2.614642 51.42069, -2.614642 51.42067, -2.614678 51.42067, -2.614677 51.42063, -2.614713 51.42063, -2.614713 51.42058, -2.614749 51.42058, -2.614748 51.42054, -2.614784 51.42054, -2.614784 51.42051, -2.61482 51.42051, -2.614819 51.42047, -2.614855 51.42047, -2.614855 51.42042, -2.61489 51.42042, -2.61489 51.4204, -2.614926 51.4204, -2.614926 51.42035, -2.614961 51.42035, -2.614961 51.42031, -2.614997 51.42031, -2.614996 51.42026, -2.615032 51.42026, -2.615032 51.42022, -2.615068 51.42022, -2.615067 51.4202, -2.615067 51.42017, -2.615103 51.42017, -2.615103 51.42015, -2.615139 51.42015, -2.615174 51.42015, -2.615174 51.42013, -2.61521 51.42013, -2.61521 51.42008, -2.615245 51.42008, -2.615245 51.42006, -2.615245 51.42004, -2.615281 51.42004, -2.615281 51.42002, -2.61528 51.41999, -2.615316 51.41999, -2.615316 51.41997, -2.615316 51.41995, -2.615351 51.41995, -2.615351 51.41993, -2.615351 51.4199, -2.615387 51.4199, -2.615387 51.41988, -2.615458 51.41988, -2.615458 51.41986, -2.615494 51.41986, -2.615493 51.41981, -2.615529 51.41981, -2.615529 51.41977, -2.615565 51.41977, -2.615564 51.41972, -2.615564 51.4197, -2.6156 51.4197, -2.6156 51.41968, -2.615599 51.41965, -2.615635 51.41965, -2.615635 51.41961, -2.615634 51.41959, -2.61567 51.41959, -2.61567 51.41954, -2.615669 51.4195, -2.615705 51.4195, -2.615705 51.41947, -2.615704 51.41941, -2.61574 51.41941, -2.615739 51.41938, -2.615738 51.41932, -2.615774 51.41932, -2.615774 51.41929, -2.61581 51.41929, -2.61581 51.41927, -2.615809 51.41925, -2.615845 51.41925, -2.615845 51.4192, -2.615881 51.4192, -2.61588 51.41914, -2.615916 51.41914, -2.615915 51.41909, -2.615951 51.41909, -2.615951 51.41905, -2.61596 51.41905, -2.615987 51.41905, -2.615987 51.41905, -2.615987 51.41907, -2.616023 51.41907, -2.616023 51.41907, -2.616022 51.41905, -2.616094 51.41904, -2.616095 51.41909, -2.616087 51.41909, -2.616059 51.41909, -2.61606 51.41918, -2.616061 51.4192, -2.616025 51.4192, -2.616025 51.41925, -2.616026 51.41931, -2.61599 51.41932, -2.61599 51.41934, -2.615991 51.41938, -2.615955 51.41938, -2.615956 51.41943, -2.61592 51.41943, -2.61592 51.41945, -2.61592 51.41947, -2.615884 51.41947, -2.615885 51.4195, -2.615885 51.41952, -2.615849 51.41952, -2.615849 51.41954, -2.61585 51.41956, -2.615814 51.41956, -2.615814 51.41959, -2.615814 51.41961, -2.615778 51.41961, -2.615779 51.41963, -2.615779 51.41968, -2.615815 51.41968, -2.615816 51.4197, -2.61578 51.4197, -2.61578 51.41972, -2.61578 51.41974, -2.615744 51.41974, -2.615745 51.41979, -2.615709 51.41979, -2.615709 51.41981, -2.615709 51.41983, -2.615674 51.41983, -2.615674 51.41986, -2.615638 51.41986, -2.615638 51.4199, -2.615603 51.4199, -2.615603 51.41995, -2.615567 51.41995, -2.615567 51.41997, -2.615568 51.41999, -2.615532 51.41999, -2.615532 51.42001, -2.615496 51.42001, -2.615497 51.42006, -2.615461 51.42006, -2.615461 51.42008, -2.615425 51.42008, -2.615426 51.42013, -2.61539 51.42013, -2.61539 51.42015, -2.61539 51.42017, -2.615355 51.42017, -2.615355 51.4202, -2.615319 51.4202, -2.615319 51.42022, -2.615283 51.42022, -2.615284 51.42024, -2.615248 51.42024, -2.615248 51.42026, -2.615212 51.42026, -2.615213 51.42031, -2.615177 51.42031, -2.615177 51.42033, -2.615141 51.42033, -2.615142 51.42038, -2.615106 51.42038, -2.615106 51.4204, -2.61507 51.4204, -2.615071 51.42044, -2.615035 51.42044, -2.615035 51.42049, -2.615071 51.42049, -2.615072 51.42053, -2.615072 51.42056, -2.615036 51.42056, -2.615036 51.42058, -2.615037 51.4206, -2.615001 51.4206, -2.615001 51.42062, -2.615001 51.42065, -2.614965 51.42065, -2.614966 51.42067, -2.614966 51.42069, -2.61493 51.42069, -2.61493 51.42071, -2.614931 51.42074, -2.614895 51.42074, -2.614895 51.42076, -2.614895 51.42078, -2.614859 51.42078, -2.61486 51.4208, -2.61486 51.42083, -2.614824 51.42083, -2.614824 51.42085, -2.614825 51.42087, -2.614789 51.42087, -2.614789 51.42089, -2.614789 51.42092, -2.614717 51.42092, -2.614718 51.42094, -2.614682 51.42094, -2.614646 51.42094, -2.614646 51.42096, -2.614574 51.42096, -2.614574 51.42099, -2.614467 51.42099, -2.614467 51.42101, -2.614431 51.42101, -2.614431 51.42103, -2.614395 51.42103, -2.614396 51.42108, -2.61436 51.42108, -2.614361 51.42112, -2.614325 51.42112, -2.614325 51.42114, -2.614289 51.42114, -2.61429 51.42119, -2.614254 51.42119, -2.614254 51.42121, -2.614218 51.42121, -2.614218 51.42119, -2.61411 51.42119, -2.61411 51.42117, -2.614074 51.42117, -2.614002 51.42117, -2.614001 51.42115, -2.613858 51.42115, -2.613858 51.42121, -2.613822 51.42121, -2.613823 51.42126, -2.613787 51.42126, -2.613787 51.42128, -2.613716 51.42128, -2.613716 51.42131, -2.613644 51.42131, -2.613644 51.42133, -2.613572 51.42133, -2.613573 51.42135, -2.613537 51.42135, -2.613537 51.42137, -2.613465 51.42137, -2.613465 51.4214, -2.613393 51.4214, -2.613394 51.42144, -2.613358 51.42144, -2.613358 51.42146, -2.613322 51.42146, -2.613323 51.42149, -2.613287 51.42149, -2.613287 51.42151, -2.613251 51.42151, -2.613251 51.42153, -2.613216 51.42153, -2.613216 51.42156, -2.61318 51.42156, -2.61318 51.42158, -2.613144 51.42158, -2.613145 51.42162, -2.613109 51.42162, -2.613109 51.42167, -2.613074 51.42167, -2.613074 51.42171, -2.613038 51.42171, -2.613039 51.42176, -2.613003 51.42176, -2.613003 51.4218, -2.612967 51.4218, -2.612968 51.42185, -2.612932 51.42185, -2.612933 51.42189, -2.612897 51.42189, -2.612896 51.42187, -2.612861 51.42187, -2.612861 51.42189, -2.612825 51.42189, -2.612825 51.42194, -2.612718 51.42194, -2.612718 51.42196, -2.612682 51.42196, -2.612682 51.42198, -2.612646 51.42199, -2.61261 51.42199, -2.612611 51.42201, -2.612539 51.42201, -2.612539 51.42203, -2.612503 51.42203, -2.612503 51.42205, -2.612432 51.42205, -2.612432 51.42208, -2.612324 51.42208, -2.612324 51.4221, -2.612216 51.4221, -2.612217 51.42212, -2.612181 51.42212, -2.612109 51.42212, -2.612109 51.42215, -2.611929 51.42215, -2.61193 51.42217, -2.611858 51.42217, -2.611678 51.42217, -2.611678 51.42215, -2.611642 51.42215, -2.611642 51.42217, -2.611462 51.42217, -2.611463 51.42219, -2.611283 51.42219, -2.611175 51.4222, -2.610959 51.4222, -2.61096 51.42222, -2.610924 51.42222, -2.610888 51.42222, -2.610816 51.42222, -2.610816 51.42224, -2.610564 51.42224, -2.610565 51.42227, -2.610493 51.42227, -2.610494 51.42236, -2.610495 51.4224, -2.610459 51.4224, -2.610459 51.42242, -2.610423 51.42242, -2.610423 51.42245, -2.610387 51.42245, -2.610388 51.42247, -2.610352 51.42247, -2.610352 51.42249, -2.61028 51.42249, -2.61028 51.42251, -2.610244 51.42251, -2.610245 51.42254, -2.610209 51.42254, -2.610209 51.42258, -2.610173 51.42258, -2.610174 51.4226, -2.610138 51.42261, -2.610138 51.42263, -2.610102 51.42263, -2.610102 51.42265, -2.610066 51.42265, -2.610067 51.42267, -2.610031 51.42267, -2.610031 51.4227, -2.609995 51.4227, -2.609995 51.42272, -2.60996 51.42272, -2.60996 51.42274, -2.609924 51.42274, -2.609924 51.42279, -2.609888 51.42279, -2.609889 51.42281, -2.609853 51.42281, -2.609853 51.42283, -2.609817 51.42283, -2.609817 51.42285, -2.609782 51.42285, -2.609782 51.4229, -2.609746 51.4229, -2.609746 51.42292, -2.609711 51.42292, -2.609711 51.42297, -2.609675 51.42297, -2.609675 51.42299, -2.60964 51.42299, -2.60964 51.42301, -2.609604 51.42301, -2.609604 51.42304, -2.609568 51.42304, -2.609569 51.42306, -2.609533 51.42306, -2.609533 51.4231, -2.609497 51.4231, -2.609498 51.42313, -2.609462 51.42313, -2.609462 51.42315, -2.609426 51.42315, -2.609426 51.42317, -2.60939 51.42317, -2.609391 51.42319, -2.609426 51.42319, -2.609427 51.42322, -2.609391 51.42322, -2.609391 51.42326, -2.609355 51.42326, -2.609356 51.42328, -2.60932 51.42328, -2.60932 51.42333, -2.609284 51.42333, -2.609285 51.42335, -2.609249 51.42335, -2.609249 51.42337, -2.609213 51.42337, -2.609213 51.42335, -2.609141 51.42335, -2.60914 51.42331))"
Flood Zone 2,118.749999963,69.9999999944,"POLYGON ((-2.60543 51.42553, -2.605431 51.42555, -2.605467 51.42555, -2.605467 51.42557, -2.605431 51.42557, -2.605431 51.4256, -2.605395 51.4256, -2.605396 51.42562, -2.60536 51.42562, -2.60536 51.42564, -2.605288 51.42564, -2.605288 51.42566, -2.605252 51.42567, -2.605253 51.42569, -2.605217 51.42569, -2.605216 51.42564, -2.605252 51.42564, -2.605252 51.42562, -2.605288 51.42562, -2.605287 51.42558, -2.605323 51.42557, -2.605323 51.42555, -2.605359 51.42555, -2.605358 51.42553, -2.605394 51.42553, -2.60543 51.42553))"
Flood Zone 2,362.500000028,150.000000013,"POLYGON ((-2.604573 51.42596, -2.604645 51.42596, -2.604645 51.42594, -2.604717 51.42594, -2.604716 51.42592, -2.60468 51.42592, -2.60468 51.42589, -2.604752 51.42589, -2.604752 51.42587, -2.604788 51.42587, -2.604787 51.42585, -2.604859 51.42585, -2.604859 51.42582, -2.604895 51.42582, -2.604895 51.4258, -2.604967 51.4258, -2.604967 51.42587, -2.604931 51.42587, -2.604932 51.42589, -2.60486 51.42589, -2.60486 51.42591, -2.604824 51.42591, -2.604824 51.42594, -2.604753 51.42594, -2.604753 51.42598, -2.604789 51.42598, -2.604789 51.426, -2.604718 51.42601, -2.604718 51.42603, -2.604682 51.42603, -2.604682 51.42605, -2.60461 51.42605, -2.604611 51.42607, -2.604539 51.42607, -2.604539 51.4261, -2.604503 51.4261, -2.604503 51.42612, -2.604467 51.42612, -2.604466 51.42601, -2.604538 51.42601, -2.604537 51.42598, -2.604573 51.42598, -2.604573 51.42596))"
